,Epochs,Params,Train loss,Test loss
0,0,"OrderedDict([('layers.0.weight', tensor([[0.5140]])), ('layers.0.bias', tensor([0.8802])), ('layers.2.weight', tensor([[-0.3891]])), ('layers.2.bias', tensor([0.2245]))])",1.150329833726088,0.9748198489640345
1,1,"OrderedDict([('layers.0.weight', tensor([[0.4173]])), ('layers.0.bias', tensor([0.9262])), ('layers.2.weight', tensor([[-0.3666]])), ('layers.2.bias', tensor([0.1352]))])",1.1067290193090835,0.9381986045395024
2,2,"OrderedDict([('layers.0.weight', tensor([[0.3101]])), ('layers.0.bias', tensor([0.9838])), ('layers.2.weight', tensor([[-0.3583]])), ('layers.2.bias', tensor([0.0463]))])",1.0657581850886344,0.8942742257068554
3,3,"OrderedDict([('layers.0.weight', tensor([[0.1664]])), ('layers.0.bias', tensor([1.0735])), ('layers.2.weight', tensor([[-0.3800]])), ('layers.2.bias', tensor([-0.0401]))])",1.0040002261598906,0.8284995817579329
4,4,"OrderedDict([('layers.0.weight', tensor([[0.0197]])), ('layers.0.bias', tensor([1.1712])), ('layers.2.weight', tensor([[-0.4475]])), ('layers.2.bias', tensor([-0.1207]))])",0.9190191239118576,0.7539225852116942
5,5,"OrderedDict([('layers.0.weight', tensor([[-0.1240]])), ('layers.0.bias', tensor([1.2649])), ('layers.2.weight', tensor([[-0.5453]])), ('layers.2.bias', tensor([-0.1908]))])",0.82537673736612,0.675106659779946
6,6,"OrderedDict([('layers.0.weight', tensor([[-0.2620]])), ('layers.0.bias', tensor([1.3463])), ('layers.2.weight', tensor([[-0.6501]])), ('layers.2.bias', tensor([-0.2454]))])",0.7334971663852533,0.6056681140015523
7,7,"OrderedDict([('layers.0.weight', tensor([[-0.3894]])), ('layers.0.bias', tensor([1.4067])), ('layers.2.weight', tensor([[-0.7454]])), ('layers.2.bias', tensor([-0.2820]))])",0.6589825623979171,0.5544091624518236
8,8,"OrderedDict([('layers.0.weight', tensor([[-0.5037]])), ('layers.0.bias', tensor([1.4424])), ('layers.2.weight', tensor([[-0.8246]])), ('layers.2.bias', tensor([-0.3020]))])",0.6065289790431658,0.5190222198143601
9,9,"OrderedDict([('layers.0.weight', tensor([[-0.6066]])), ('layers.0.bias', tensor([1.4557])), ('layers.2.weight', tensor([[-0.8889]])), ('layers.2.bias', tensor([-0.3092]))])",0.5702288799608747,0.4932394469777743
10,10,"OrderedDict([('layers.0.weight', tensor([[-0.6892]])), ('layers.0.bias', tensor([1.4621])), ('layers.2.weight', tensor([[-0.9421]])), ('layers.2.bias', tensor([-0.3076]))])",0.5446870314267774,0.4745993856340647
11,11,"OrderedDict([('layers.0.weight', tensor([[-0.7620]])), ('layers.0.bias', tensor([1.4599])), ('layers.2.weight', tensor([[-0.9872]])), ('layers.2.bias', tensor([-0.2999]))])",0.5280923428634803,0.4602008367888629
12,12,"OrderedDict([('layers.0.weight', tensor([[-0.8302]])), ('layers.0.bias', tensor([1.4495])), ('layers.2.weight', tensor([[-1.0270]])), ('layers.2.bias', tensor([-0.2879]))])",0.5143986733630299,0.4501101336441934
13,13,"OrderedDict([('layers.0.weight', tensor([[-0.8838]])), ('layers.0.bias', tensor([1.4458])), ('layers.2.weight', tensor([[-1.0630]])), ('layers.2.bias', tensor([-0.2729]))])",0.5039875199086964,0.44303975279132524
14,14,"OrderedDict([('layers.0.weight', tensor([[-0.9218]])), ('layers.0.bias', tensor([1.4533])), ('layers.2.weight', tensor([[-1.0959]])), ('layers.2.bias', tensor([-0.2554]))])",0.4972164365618179,0.4377528480564555
15,15,"OrderedDict([('layers.0.weight', tensor([[-0.9548]])), ('layers.0.bias', tensor([1.4613])), ('layers.2.weight', tensor([[-1.1259]])), ('layers.2.bias', tensor([-0.2357]))])",0.49245749033677083,0.43315438528855643
16,16,"OrderedDict([('layers.0.weight', tensor([[-0.9862]])), ('layers.0.bias', tensor([1.4672])), ('layers.2.weight', tensor([[-1.1535]])), ('layers.2.bias', tensor([-0.2143]))])",0.4881894399411976,0.4288438362379869
17,17,"OrderedDict([('layers.0.weight', tensor([[-1.0167]])), ('layers.0.bias', tensor([1.4708])), ('layers.2.weight', tensor([[-1.1791]])), ('layers.2.bias', tensor([-0.1914]))])",0.48421497863406937,0.4246751727536321
18,18,"OrderedDict([('layers.0.weight', tensor([[-1.0468]])), ('layers.0.bias', tensor([1.4723])), ('layers.2.weight', tensor([[-1.2034]])), ('layers.2.bias', tensor([-0.1672]))])",0.4804321316846957,0.4205839143445094
19,19,"OrderedDict([('layers.0.weight', tensor([[-1.0765]])), ('layers.0.bias', tensor([1.4720])), ('layers.2.weight', tensor([[-1.2264]])), ('layers.2.bias', tensor([-0.1419]))])",0.47678248345231017,0.41654102858155967
20,20,"OrderedDict([('layers.0.weight', tensor([[-1.1059]])), ('layers.0.bias', tensor([1.4702])), ('layers.2.weight', tensor([[-1.2486]])), ('layers.2.bias', tensor([-0.1158]))])",0.47323244196983677,0.41253741599308946
21,21,"OrderedDict([('layers.0.weight', tensor([[-1.1350]])), ('layers.0.bias', tensor([1.4672])), ('layers.2.weight', tensor([[-1.2701]])), ('layers.2.bias', tensor([-0.0889]))])",0.46976465039576093,0.4085771546854327
22,22,"OrderedDict([('layers.0.weight', tensor([[-1.1639]])), ('layers.0.bias', tensor([1.4633])), ('layers.2.weight', tensor([[-1.2911]])), ('layers.2.bias', tensor([-0.0615]))])",0.46637285999022426,0.4048500255836795
23,23,"OrderedDict([('layers.0.weight', tensor([[-1.1924]])), ('layers.0.bias', tensor([1.4588])), ('layers.2.weight', tensor([[-1.3117]])), ('layers.2.bias', tensor([-0.0337]))])",0.46305827316828074,0.40164480451494455
24,24,"OrderedDict([('layers.0.weight', tensor([[-1.2206]])), ('layers.0.bias', tensor([1.4538])), ('layers.2.weight', tensor([[-1.3320]])), ('layers.2.bias', tensor([-0.0056]))])",0.45982714745526515,0.39850196226810414
25,25,"OrderedDict([('layers.0.weight', tensor([[-1.2484]])), ('layers.0.bias', tensor([1.4488])), ('layers.2.weight', tensor([[-1.3522]])), ('layers.2.bias', tensor([0.0226]))])",0.45668840875538685,0.3954329003269474
26,26,"OrderedDict([('layers.0.weight', tensor([[-1.2756]])), ('layers.0.bias', tensor([1.4438])), ('layers.2.weight', tensor([[-1.3722]])), ('layers.2.bias', tensor([0.0509]))])",0.45365219077405833,0.3924497783494492
27,27,"OrderedDict([('layers.0.weight', tensor([[-1.2979]])), ('layers.0.bias', tensor([1.4460])), ('layers.2.weight', tensor([[-1.3921]])), ('layers.2.bias', tensor([0.0791]))])",0.45078222813705604,0.38980606670180956
28,28,"OrderedDict([('layers.0.weight', tensor([[-1.3145]])), ('layers.0.bias', tensor([1.4561])), ('layers.2.weight', tensor([[-1.4117]])), ('layers.2.bias', tensor([0.1074]))])",0.44847869508278865,0.3875233457423747
29,29,"OrderedDict([('layers.0.weight', tensor([[-1.3298]])), ('layers.0.bias', tensor([1.4673])), ('layers.2.weight', tensor([[-1.4308]])), ('layers.2.bias', tensor([0.1358]))])",0.4462516147643328,0.38536021870871384
30,30,"OrderedDict([('layers.0.weight', tensor([[-1.3446]])), ('layers.0.bias', tensor([1.4782])), ('layers.2.weight', tensor([[-1.4492]])), ('layers.2.bias', tensor([0.1644]))])",0.4440967241146912,0.3832636765514811
31,31,"OrderedDict([('layers.0.weight', tensor([[-1.3593]])), ('layers.0.bias', tensor([1.4884])), ('layers.2.weight', tensor([[-1.4672]])), ('layers.2.bias', tensor([0.1931]))])",0.4420103693691393,0.3812217565563818
32,32,"OrderedDict([('layers.0.weight', tensor([[-1.3738]])), ('layers.0.bias', tensor([1.4981])), ('layers.2.weight', tensor([[-1.4846]])), ('layers.2.bias', tensor([0.2219]))])",0.4399899506630997,0.3792319683513294
33,33,"OrderedDict([('layers.0.weight', tensor([[-1.3881]])), ('layers.0.bias', tensor([1.5072])), ('layers.2.weight', tensor([[-1.5016]])), ('layers.2.bias', tensor([0.2507]))])",0.4380336534852783,0.37729434901848435
34,34,"OrderedDict([('layers.0.weight', tensor([[-1.4024]])), ('layers.0.bias', tensor([1.5159])), ('layers.2.weight', tensor([[-1.5182]])), ('layers.2.bias', tensor([0.2794]))])",0.43614016522963844,0.3754096301427732
35,35,"OrderedDict([('layers.0.weight', tensor([[-1.4165]])), ('layers.0.bias', tensor([1.5241])), ('layers.2.weight', tensor([[-1.5344]])), ('layers.2.bias', tensor([0.3080]))])",0.4343085158461084,0.3735788267105818
36,36,"OrderedDict([('layers.0.weight', tensor([[-1.4305]])), ('layers.0.bias', tensor([1.5319])), ('layers.2.weight', tensor([[-1.5504]])), ('layers.2.bias', tensor([0.3364]))])",0.43253791774623096,0.37180299127163985
37,37,"OrderedDict([('layers.0.weight', tensor([[-1.4444]])), ('layers.0.bias', tensor([1.5394])), ('layers.2.weight', tensor([[-1.5660]])), ('layers.2.bias', tensor([0.3647]))])",0.43082766944232087,0.37008312296432755
38,38,"OrderedDict([('layers.0.weight', tensor([[-1.4582]])), ('layers.0.bias', tensor([1.5465])), ('layers.2.weight', tensor([[-1.5814]])), ('layers.2.bias', tensor([0.3927]))])",0.42917710115046553,0.3684200769755989
39,39,"OrderedDict([('layers.0.weight', tensor([[-1.4719]])), ('layers.0.bias', tensor([1.5535])), ('layers.2.weight', tensor([[-1.5965]])), ('layers.2.bias', tensor([0.4205]))])",0.42758543164624524,0.3668145115952939
40,40,"OrderedDict([('layers.0.weight', tensor([[-1.4854]])), ('layers.0.bias', tensor([1.5602])), ('layers.2.weight', tensor([[-1.6113]])), ('layers.2.bias', tensor([0.4480]))])",0.4260518708576759,0.3652668310639759
41,41,"OrderedDict([('layers.0.weight', tensor([[-1.4988]])), ('layers.0.bias', tensor([1.5667])), ('layers.2.weight', tensor([[-1.6260]])), ('layers.2.bias', tensor([0.4751]))])",0.424575548999322,0.36377725733133653
42,42,"OrderedDict([('layers.0.weight', tensor([[-1.5121]])), ('layers.0.bias', tensor([1.5731])), ('layers.2.weight', tensor([[-1.6405]])), ('layers.2.bias', tensor([0.5020]))])",0.4231554589699954,0.36234573043572404
43,43,"OrderedDict([('layers.0.weight', tensor([[-1.5253]])), ('layers.0.bias', tensor([1.5793])), ('layers.2.weight', tensor([[-1.6547]])), ('layers.2.bias', tensor([0.5284]))])",0.42179050483585645,0.36097190155026815
44,44,"OrderedDict([('layers.0.weight', tensor([[-1.5383]])), ('layers.0.bias', tensor([1.5854])), ('layers.2.weight', tensor([[-1.6688]])), ('layers.2.bias', tensor([0.5545]))])",0.4204795040888712,0.3596552187266449
45,45,"OrderedDict([('layers.0.weight', tensor([[-1.5511]])), ('layers.0.bias', tensor([1.5915])), ('layers.2.weight', tensor([[-1.6827]])), ('layers.2.bias', tensor([0.5802]))])",0.4192211771461492,0.3583948751135419
46,46,"OrderedDict([('layers.0.weight', tensor([[-1.5638]])), ('layers.0.bias', tensor([1.5975])), ('layers.2.weight', tensor([[-1.6965]])), ('layers.2.bias', tensor([0.6056]))])",0.4180141559181114,0.3571898989845067
47,47,"OrderedDict([('layers.0.weight', tensor([[-1.5763]])), ('layers.0.bias', tensor([1.6034])), ('layers.2.weight', tensor([[-1.7100]])), ('layers.2.bias', tensor([0.6305]))])",0.4168570222410684,0.3560391096863896
48,48,"OrderedDict([('layers.0.weight', tensor([[-1.5887]])), ('layers.0.bias', tensor([1.6093])), ('layers.2.weight', tensor([[-1.7235]])), ('layers.2.bias', tensor([0.6550]))])",0.4157482901122421,0.35494111728233596
49,49,"OrderedDict([('layers.0.weight', tensor([[-1.6009]])), ('layers.0.bias', tensor([1.6152])), ('layers.2.weight', tensor([[-1.7367]])), ('layers.2.bias', tensor([0.6792]))])",0.41468642582185566,0.35389444647977747
50,50,"OrderedDict([('layers.0.weight', tensor([[-1.6129]])), ('layers.0.bias', tensor([1.6211])), ('layers.2.weight', tensor([[-1.7498]])), ('layers.2.bias', tensor([0.7029]))])",0.4136698663389931,0.35289750071242454
51,51,"OrderedDict([('layers.0.weight', tensor([[-1.6247]])), ('layers.0.bias', tensor([1.6270])), ('layers.2.weight', tensor([[-1.7627]])), ('layers.2.bias', tensor([0.7262]))])",0.41269703877624125,0.35194860976189374
52,52,"OrderedDict([('layers.0.weight', tensor([[-1.6364]])), ('layers.0.bias', tensor([1.6329])), ('layers.2.weight', tensor([[-1.7755]])), ('layers.2.bias', tensor([0.7491]))])",0.4117663339013234,0.3510459790782382
53,53,"OrderedDict([('layers.0.weight', tensor([[-1.6479]])), ('layers.0.bias', tensor([1.6388])), ('layers.2.weight', tensor([[-1.7881]])), ('layers.2.bias', tensor([0.7716]))])",0.41087617389857767,0.35018782162417966
54,54,"OrderedDict([('layers.0.weight', tensor([[-1.6591]])), ('layers.0.bias', tensor([1.6447])), ('layers.2.weight', tensor([[-1.8006]])), ('layers.2.bias', tensor([0.7937]))])",0.41002494778949766,0.3493722958335032
55,55,"OrderedDict([('layers.0.weight', tensor([[-1.6702]])), ('layers.0.bias', tensor([1.6507])), ('layers.2.weight', tensor([[-1.8129]])), ('layers.2.bias', tensor([0.8154]))])",0.4092111061171939,0.34859756847533085
56,56,"OrderedDict([('layers.0.weight', tensor([[-1.6811]])), ('layers.0.bias', tensor([1.6566])), ('layers.2.weight', tensor([[-1.8251]])), ('layers.2.bias', tensor([0.8368]))])",0.4084331083499516,0.3478618174170454
57,57,"OrderedDict([('layers.0.weight', tensor([[-1.6918]])), ('layers.0.bias', tensor([1.6626])), ('layers.2.weight', tensor([[-1.8371]])), ('layers.2.bias', tensor([0.8577]))])",0.4076894513486574,0.34716323839190105
58,58,"OrderedDict([('layers.0.weight', tensor([[-1.7023]])), ('layers.0.bias', tensor([1.6686])), ('layers.2.weight', tensor([[-1.8489]])), ('layers.2.bias', tensor([0.8783]))])",0.4069786292112743,0.346500040559719
59,59,"OrderedDict([('layers.0.weight', tensor([[-1.7126]])), ('layers.0.bias', tensor([1.6746])), ('layers.2.weight', tensor([[-1.8606]])), ('layers.2.bias', tensor([0.8985]))])",0.4062992304175471,0.345870526569585
60,60,"OrderedDict([('layers.0.weight', tensor([[-1.7227]])), ('layers.0.bias', tensor([1.6807])), ('layers.2.weight', tensor([[-1.8721]])), ('layers.2.bias', tensor([0.9183]))])",0.4056498519998665,0.3452729788143188
61,61,"OrderedDict([('layers.0.weight', tensor([[-1.7326]])), ('layers.0.bias', tensor([1.6867])), ('layers.2.weight', tensor([[-1.8835]])), ('layers.2.bias', tensor([0.9378]))])",0.40502914069220425,0.3447057754267007
62,62,"OrderedDict([('layers.0.weight', tensor([[-1.7423]])), ('layers.0.bias', tensor([1.6928])), ('layers.2.weight', tensor([[-1.8947]])), ('layers.2.bias', tensor([0.9570]))])",0.4044357924334084,0.3441673629373933
63,63,"OrderedDict([('layers.0.weight', tensor([[-1.7518]])), ('layers.0.bias', tensor([1.6989])), ('layers.2.weight', tensor([[-1.9057]])), ('layers.2.bias', tensor([0.9758]))])",0.4038685598371861,0.3436562336748466
64,64,"OrderedDict([('layers.0.weight', tensor([[-1.7612]])), ('layers.0.bias', tensor([1.7050])), ('layers.2.weight', tensor([[-1.9166]])), ('layers.2.bias', tensor([0.9942]))])",0.40332622583567473,0.34317094133390735
65,65,"OrderedDict([('layers.0.weight', tensor([[-1.7703]])), ('layers.0.bias', tensor([1.7111])), ('layers.2.weight', tensor([[-1.9273]])), ('layers.2.bias', tensor([1.0124]))])",0.4028076264929647,0.34271014062299704
66,66,"OrderedDict([('layers.0.weight', tensor([[-1.7793]])), ('layers.0.bias', tensor([1.7171])), ('layers.2.weight', tensor([[-1.9379]])), ('layers.2.bias', tensor([1.0302]))])",0.4023116798295329,0.3422724591141256
67,67,"OrderedDict([('layers.0.weight', tensor([[-1.7881]])), ('layers.0.bias', tensor([1.7232])), ('layers.2.weight', tensor([[-1.9483]])), ('layers.2.bias', tensor([1.0477]))])",0.40183725611617166,0.34185671206602514
68,68,"OrderedDict([('layers.0.weight', tensor([[-1.7967]])), ('layers.0.bias', tensor([1.7293])), ('layers.2.weight', tensor([[-1.9586]])), ('layers.2.bias', tensor([1.0650]))])",0.401383414278583,0.34146168240210195
69,69,"OrderedDict([('layers.0.weight', tensor([[-1.8051]])), ('layers.0.bias', tensor([1.7354])), ('layers.2.weight', tensor([[-1.9687]])), ('layers.2.bias', tensor([1.0819]))])",0.4009491244525028,0.3410862581959615
