,Epochs,Params,Train loss,Test loss
27,27,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.5770]))])",0.5960391076592108,0.757514422138532
28,28,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.6110]))])",0.5934654374606907,0.7545465966065724
29,29,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.6441]))])",0.5910646722031137,0.7517681151628495
30,30,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.6762]))])",0.5888213411904871,0.7491626183191935
31,31,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.7076]))])",0.5867216445195178,0.7467155436674754
32,32,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.7381]))])",0.5847532417159528,0.7444137305021286
33,33,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.7678]))])",0.5829050750316431,0.7422453383604686
34,34,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.7968]))])",0.5811672323228171,0.7401998559633891
35,35,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.8252]))])",0.5795307633001358,0.7382676561673482
36,36,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.8528]))])",0.5779876506188885,0.7364400247732799
37,37,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.8799]))])",0.5765306485584005,0.7347092092037201
38,38,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.9063]))])",0.5751532125830029,0.7330680270989736
39,39,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.9322]))])",0.5738493432368462,0.7315101047356923
40,40,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.9575]))])",0.5726137366883146,0.7300294776757558
41,41,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-1.9823]))])",0.5714413788751699,0.7286208609739939
42,42,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.0066]))])",0.5703278895428715,0.727279277642568
43,43,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.0305]))])",0.5692691565646479,0.7260003129641215
44,44,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.0539]))])",0.5682614175098327,0.72477987408638
45,45,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.0768]))])",0.5673013983255563,0.723614118496577
46,46,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.0993]))])",0.566385759570403,0.7224996368090312
47,47,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.1214]))])",0.5655118715454591,0.7214332362016042
48,48,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.1432]))])",0.5646769177285023,0.7204119980335235
49,49,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.1646]))])",0.5638785767596952,0.7194332003593444
50,50,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.1856]))])",0.5631146093660694,0.7184943715731303
51,51,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.2062]))])",0.562382887414545,0.7175931632518768
52,52,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.2266]))])",0.5616815323114376,0.7167274256547292
53,53,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.2466]))])",0.5610087849835206,0.715895148118337
54,54,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.2663]))])",0.5603630208435447,0.7150945882002513
55,55,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.2857]))])",0.5597426696373683,0.7143239796161651
56,56,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.3048]))])",0.5591464177428861,0.7135816733042399
57,57,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.3237]))])",0.5585728962051992,0.7128661870956421
58,58,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.3423]))])",0.5580208551507287,0.7121761560440063
59,59,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.3606]))])",0.5574891579026977,0.711510306596756
60,60,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.3787]))])",0.5569768244686808,0.710867416858673
61,61,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.3965]))])",0.5564827660137477,0.7102463126182557
62,62,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.4141]))])",0.5560061410622439,0.709645930926005
63,63,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.4315]))])",0.5555460392599343,0.7090653796990712
64,64,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.4486]))])",0.5551016437160191,0.7085036098957062
65,65,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.4656]))])",0.5546722042160884,0.7079597810904185
66,66,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.4823]))])",0.5542570376232713,0.7074330747127533
67,67,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.4988]))])",0.553855415957393,0.7069226960341136
68,68,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.5152]))])",0.5534667617279231,0.7064279198646546
69,69,"OrderedDict([('layers.0.weight', tensor([[0.2391]])), ('layers.0.bias', tensor([-0.9531])), ('layers.2.weight', tensor([[-0.4290]])), ('layers.2.bias', tensor([-2.5313]))])",0.5530904299663272,0.7059480925401052
