,Epochs,Params,Train loss,Test loss
59,59,"tensor([ 0.1872, -0.1960,  1.5600])",0.34173824454968177,0.4446379649142424
60,60,"tensor([ 0.1871, -0.1960,  1.5601])",0.34173887949436904,0.4446444017191728
61,61,"tensor([ 0.1871, -0.1960,  1.5601])",0.34173942006503544,0.44465002516905466
62,62,"tensor([ 0.1870, -0.1960,  1.5601])",0.3417400162667036,0.444654863824447
63,63,"tensor([ 0.1870, -0.1959,  1.5601])",0.3417404561613997,0.444659095009168
64,64,"tensor([ 0.1869, -0.1959,  1.5601])",0.34174106307327745,0.4446627209583918
65,65,"tensor([ 0.1869, -0.1959,  1.5601])",0.34174145475650824,0.44466591676076256
66,66,"tensor([ 0.1869, -0.1959,  1.5601])",0.34174186165134113,0.44466879417498906
67,67,"tensor([ 0.1868, -0.1959,  1.5601])",0.34174228633443515,0.444671160231034
68,68,"tensor([ 0.1868, -0.1959,  1.5601])",0.3417426987240712,0.4446733000377814
69,69,"tensor([ 0.1868, -0.1959,  1.5601])",0.341743100527674,0.44467516367634136
